file_path,binary_rating
actor2_call_31_sentence_3.wav,0
actor4_call_17_sentence_20.wav,1
actor3_call_42_sentence_9.wav,0
actor1_call_9_sentence_29.wav,1
actor2_call_28_sentence_2.wav,0
actor1_call_15_sentence_3.wav,1
actor2_call_31_sentence_6.wav,0
actor3_call_37_sentence_9.wav,0
actor2_call_28_sentence_39.wav,0
actor1_call_15_sentence_10.wav,1
actor2_call_27_sentence_21.wav,0
actor4_call_23_sentence_8.wav,1
actor2_call_26_sentence_35.wav,0
actor3_call_42_sentence_22.wav,0
actor1_call_15_sentence_13.wav,1
actor3_call_40_sentence_31.wav,1
actor4_call_25_sentence_2.wav,0
actor4_call_16_sentence_33.wav,0
actor4_call_18_sentence_5.wav,1
actor2_call_34_sentence_23.wav,0
actor4_call_18_sentence_15.wav,1
actor1_call_1_sentence_26.wav,1
actor1_call_13_sentence_9.wav,1
actor2_call_34_sentence_37.wav,0
actor2_call_35_sentence_14.wav,1
actor2_call_30_sentence_46.wav,0
actor3_call_45_sentence_15.wav,0
actor4_call_16_sentence_9.wav,0
actor4_call_17_sentence_14.wav,1
actor2_call_34_sentence_34.wav,0
actor1_call_4_sentence_5.wav,0
actor2_call_28_sentence_33.wav,1
actor1_call_10_sentence_25.wav,0
actor2_call_29_sentence_20.wav,0
actor4_call_21_sentence_16.wav,1
actor2_call_27_sentence_17.wav,0
actor1_call_8_sentence_11.wav,1
actor2_call_29_sentence_14.wav,1
actor3_call_37_sentence_5.wav,0
actor4_call_23_sentence_16.wav,1
actor2_call_29_sentence_18.wav,0
actor2_call_31_sentence_17.wav,0
actor4_call_24_sentence_13.wav,1
actor1_call_10_sentence_29.wav,1
actor4_call_21_sentence_2.wav,0
actor4_call_20_sentence_11.wav,1
actor2_call_28_sentence_3.wav,0
actor2_call_27_sentence_27.wav,1
actor2_call_34_sentence_32.wav,0
actor1_call_15_sentence_16.wav,1
actor1_call_2_sentence_6.wav,1
actor1_call_14_sentence_11.wav,0
actor2_call_29_sentence_2.wav,0
actor4_call_20_sentence_16.wav,0
actor2_call_30_sentence_30.wav,0
actor2_call_30_sentence_34.wav,0
actor4_call_23_sentence_1.wav,0
actor4_call_24_sentence_3.wav,0
actor4_call_20_sentence_18.wav,1
actor1_call_1_sentence_12.wav,1
actor1_call_14_sentence_19.wav,1
actor3_call_43_sentence_14.wav,1
actor4_call_18_sentence_29.wav,0
actor1_call_8_sentence_17.wav,1
actor1_call_3_sentence_19.wav,0
actor2_call_29_sentence_5.wav,0
actor2_call_26_sentence_13.wav,0
actor2_call_35_sentence_16.wav,0
actor1_call_9_sentence_38.wav,1
actor1_call_1_sentence_17.wav,0
actor1_call_4_sentence_1.wav,0
actor1_call_3_sentence_2.wav,0
actor4_call_18_sentence_28.wav,1
actor4_call_23_sentence_20.wav,1
actor3_call_40_sentence_16.wav,1
actor3_call_44_sentence_25.wav,0
actor2_call_32_sentence_15.wav,0
actor3_call_40_sentence_23.wav,1
actor2_call_32_sentence_2.wav,0
actor1_call_15_sentence_11.wav,1
actor1_call_8_sentence_16.wav,0
actor1_call_14_sentence_4.wav,0
actor4_call_16_sentence_15.wav,1
actor4_call_22_sentence_16.wav,1
actor1_call_1_sentence_10.wav,0
actor3_call_43_sentence_4.wav,1
actor4_call_25_sentence_8.wav,1
actor3_call_45_sentence_7.wav,1
actor2_call_34_sentence_20.wav,1
actor1_call_8_sentence_18.wav,0
actor1_call_7_sentence_6.wav,1
actor1_call_10_sentence_4.wav,0
actor4_call_18_sentence_13.wav,1
actor2_call_34_sentence_17.wav,0
actor3_call_36_sentence_13.wav,1
actor4_call_16_sentence_13.wav,0
actor3_call_39_sentence_6.wav,0
actor1_call_3_sentence_9.wav,0
actor1_call_9_sentence_34.wav,0
actor4_call_19_sentence_6.wav,1
actor3_call_41_sentence_20.wav,1
actor3_call_39_sentence_17.wav,0
actor1_call_7_sentence_19.wav,1
actor4_call_22_sentence_24.wav,1
actor1_call_1_sentence_7.wav,1
actor2_call_28_sentence_31.wav,1
actor2_call_30_sentence_27.wav,1
actor1_call_13_sentence_11.wav,1
actor4_call_23_sentence_9.wav,1
actor2_call_32_sentence_19.wav,1
actor3_call_36_sentence_4.wav,0
actor3_call_43_sentence_18.wav,0
actor3_call_44_sentence_21.wav,0
actor3_call_36_sentence_1.wav,0
actor1_call_1_sentence_22.wav,1
actor3_call_44_sentence_9.wav,0
actor3_call_41_sentence_6.wav,0
actor3_call_42_sentence_19.wav,1
actor4_call_17_sentence_19.wav,1
actor4_call_16_sentence_1.wav,0
actor4_call_25_sentence_6.wav,1
actor3_call_37_sentence_14.wav,1
actor4_call_21_sentence_17.wav,1
actor2_call_30_sentence_43.wav,0
actor1_call_3_sentence_7.wav,1
actor3_call_41_sentence_4.wav,0
actor3_call_40_sentence_29.wav,0
actor2_call_28_sentence_29.wav,1
actor3_call_39_sentence_20.wav,1
actor2_call_33_sentence_7.wav,1
actor3_call_40_sentence_28.wav,1
actor3_call_42_sentence_13.wav,1
actor4_call_22_sentence_18.wav,1
actor2_call_29_sentence_17.wav,0
actor4_call_18_sentence_11.wav,1
actor2_call_26_sentence_10.wav,1
actor4_call_16_sentence_22.wav,1
actor2_call_26_sentence_37.wav,1
actor3_call_42_sentence_16.wav,0
actor4_call_22_sentence_11.wav,1
actor1_call_9_sentence_19.wav,0
actor3_call_41_sentence_17.wav,1
actor3_call_44_sentence_13.wav,0
actor2_call_26_sentence_15.wav,1
actor4_call_20_sentence_22.wav,1
actor4_call_18_sentence_34.wav,1
actor3_call_37_sentence_18.wav,0
actor3_call_42_sentence_1.wav,0
actor4_call_22_sentence_12.wav,1
actor2_call_30_sentence_45.wav,0
actor4_call_19_sentence_5.wav,0
actor3_call_40_sentence_12.wav,1
actor2_call_28_sentence_24.wav,1
actor1_call_11_sentence_11.wav,1
actor4_call_22_sentence_23.wav,1
actor1_call_14_sentence_18.wav,0
actor1_call_3_sentence_6.wav,0
actor2_call_28_sentence_9.wav,1
actor3_call_40_sentence_5.wav,0
actor4_call_25_sentence_3.wav,0
actor1_call_4_sentence_18.wav,0
actor4_call_19_sentence_3.wav,0
actor1_call_5_sentence_3.wav,1
actor4_call_19_sentence_7.wav,1
actor4_call_24_sentence_22.wav,0
actor1_call_2_sentence_1.wav,0
actor1_call_2_sentence_5.wav,1
actor3_call_39_sentence_22.wav,1
actor3_call_42_sentence_36.wav,0
actor3_call_43_sentence_8.wav,1
actor2_call_30_sentence_47.wav,0
actor1_call_9_sentence_23.wav,1
actor4_call_24_sentence_27.wav,1
actor4_call_16_sentence_32.wav,1
actor2_call_32_sentence_9.wav,1
actor4_call_18_sentence_3.wav,0
actor2_call_30_sentence_4.wav,0
actor1_call_15_sentence_4.wav,1
actor3_call_36_sentence_2.wav,0
actor1_call_2_sentence_3.wav,0
actor2_call_35_sentence_2.wav,0
actor3_call_41_sentence_10.wav,0
actor3_call_40_sentence_18.wav,0
actor2_call_34_sentence_33.wav,0
actor4_call_22_sentence_20.wav,1
actor4_call_21_sentence_5.wav,1
actor2_call_28_sentence_4.wav,0
actor3_call_41_sentence_7.wav,0
actor1_call_4_sentence_12.wav,0
actor2_call_35_sentence_26.wav,0
actor3_call_44_sentence_27.wav,1
actor1_call_6_sentence_5.wav,1
actor1_call_9_sentence_28.wav,0
actor2_call_34_sentence_27.wav,0
actor3_call_42_sentence_4.wav,0
actor2_call_28_sentence_19.wav,0
actor1_call_3_sentence_8.wav,0
actor3_call_42_sentence_2.wav,0
actor2_call_27_sentence_6.wav,1
actor2_call_35_sentence_33.wav,1
actor3_call_39_sentence_9.wav,0
actor3_call_44_sentence_4.wav,0
actor4_call_20_sentence_20.wav,1
actor2_call_29_sentence_16.wav,1
actor4_call_17_sentence_17.wav,1
actor4_call_17_sentence_16.wav,1
actor3_call_40_sentence_22.wav,0
actor3_call_39_sentence_18.wav,1
actor3_call_42_sentence_24.wav,0
actor1_call_5_sentence_1.wav,0
actor1_call_4_sentence_14.wav,1
actor3_call_36_sentence_6.wav,0
actor1_call_12_sentence_11.wav,1
actor2_call_35_sentence_8.wav,0
actor2_call_34_sentence_35.wav,0
actor1_call_1_sentence_14.wav,1
actor1_call_10_sentence_19.wav,1
actor2_call_30_sentence_22.wav,0
actor3_call_41_sentence_16.wav,0
actor2_call_30_sentence_40.wav,0
actor3_call_42_sentence_30.wav,0
actor2_call_34_sentence_9.wav,1
actor1_call_5_sentence_2.wav,0
actor2_call_35_sentence_22.wav,0
actor4_call_16_sentence_7.wav,1
actor2_call_30_sentence_20.wav,0
actor1_call_5_sentence_8.wav,1
actor1_call_15_sentence_21.wav,1
actor1_call_6_sentence_3.wav,1
actor2_call_27_sentence_15.wav,0
actor2_call_30_sentence_11.wav,0
actor1_call_6_sentence_6.wav,1
actor3_call_44_sentence_14.wav,1
actor1_call_10_sentence_22.wav,1
actor4_call_17_sentence_2.wav,0
actor1_call_11_sentence_5.wav,0
actor3_call_45_sentence_3.wav,0
actor2_call_27_sentence_3.wav,0
actor3_call_36_sentence_10.wav,1
actor2_call_34_sentence_5.wav,1
actor3_call_36_sentence_5.wav,0
actor2_call_34_sentence_18.wav,1
actor1_call_9_sentence_35.wav,0
actor2_call_32_sentence_20.wav,1
actor3_call_41_sentence_14.wav,1
actor4_call_16_sentence_6.wav,1
actor3_call_45_sentence_1.wav,0
actor1_call_12_sentence_7.wav,0
actor4_call_16_sentence_35.wav,1
actor4_call_17_sentence_21.wav,1
actor2_call_30_sentence_1.wav,0
actor3_call_42_sentence_28.wav,0
actor3_call_42_sentence_33.wav,1
actor1_call_11_sentence_19.wav,1
actor4_call_22_sentence_22.wav,1
actor2_call_32_sentence_18.wav,1
actor2_call_26_sentence_19.wav,0
actor1_call_12_sentence_12.wav,0
actor4_call_16_sentence_24.wav,1
actor3_call_37_sentence_11.wav,1
actor1_call_9_sentence_24.wav,1
actor1_call_10_sentence_23.wav,1
actor1_call_9_sentence_27.wav,1
actor1_call_9_sentence_18.wav,1
actor3_call_44_sentence_23.wav,0
actor3_call_36_sentence_8.wav,1
actor2_call_30_sentence_36.wav,1
actor4_call_23_sentence_12.wav,1
actor3_call_39_sentence_21.wav,0
actor3_call_40_sentence_24.wav,1
actor1_call_5_sentence_5.wav,1
actor3_call_45_sentence_9.wav,0
actor2_call_34_sentence_14.wav,0
actor1_call_4_sentence_20.wav,1
actor4_call_21_sentence_22.wav,1
actor1_call_11_sentence_3.wav,0
actor1_call_4_sentence_3.wav,0
actor2_call_27_sentence_14.wav,0
actor1_call_10_sentence_5.wav,0
actor2_call_31_sentence_7.wav,0
actor2_call_26_sentence_2.wav,0
actor1_call_12_sentence_6.wav,1
actor3_call_42_sentence_5.wav,1
actor4_call_16_sentence_2.wav,0
actor4_call_17_sentence_18.wav,1
actor2_call_35_sentence_32.wav,1
actor4_call_23_sentence_4.wav,1
actor1_call_3_sentence_14.wav,1
actor2_call_26_sentence_22.wav,1
actor3_call_40_sentence_2.wav,0
actor4_call_18_sentence_20.wav,0
actor2_call_26_sentence_38.wav,1
actor2_call_28_sentence_36.wav,1
actor1_call_10_sentence_31.wav,0
actor2_call_28_sentence_5.wav,1
actor3_call_43_sentence_3.wav,0
actor1_call_1_sentence_13.wav,1
actor4_call_19_sentence_17.wav,1
actor1_call_7_sentence_4.wav,1
actor4_call_21_sentence_6.wav,1
actor1_call_7_sentence_18.wav,1
actor1_call_3_sentence_21.wav,1
actor1_call_1_sentence_19.wav,1
actor2_call_27_sentence_28.wav,1
actor3_call_36_sentence_3.wav,0
actor2_call_32_sentence_10.wav,1
actor2_call_34_sentence_13.wav,0
actor4_call_23_sentence_21.wav,1
actor2_call_27_sentence_22.wav,0
actor1_call_2_sentence_4.wav,1
actor2_call_30_sentence_13.wav,0
actor2_call_32_sentence_14.wav,0
actor3_call_45_sentence_19.wav,0
actor1_call_10_sentence_28.wav,1
actor2_call_26_sentence_25.wav,1
actor4_call_18_sentence_6.wav,1
actor1_call_1_sentence_5.wav,0
actor3_call_45_sentence_11.wav,0
actor4_call_17_sentence_1.wav,0
actor2_call_27_sentence_1.wav,0
actor1_call_3_sentence_15.wav,1
actor4_call_17_sentence_3.wav,0
actor4_call_16_sentence_21.wav,1
actor2_call_35_sentence_15.wav,1
actor4_call_21_sentence_15.wav,1
actor1_call_4_sentence_15.wav,0
actor2_call_28_sentence_17.wav,0
actor2_call_32_sentence_12.wav,0
actor2_call_31_sentence_13.wav,0
actor2_call_28_sentence_15.wav,1
actor1_call_1_sentence_15.wav,1
actor2_call_35_sentence_20.wav,0
actor3_call_42_sentence_31.wav,1
actor3_call_39_sentence_5.wav,1
actor4_call_17_sentence_7.wav,0
actor3_call_36_sentence_18.wav,0
actor1_call_8_sentence_7.wav,0
actor4_call_20_sentence_24.wav,1
actor2_call_28_sentence_40.wav,1
actor1_call_8_sentence_5.wav,0
actor2_call_30_sentence_8.wav,0
actor2_call_26_sentence_28.wav,1
actor4_call_19_sentence_18.wav,1
actor4_call_18_sentence_12.wav,0
actor2_call_32_sentence_16.wav,1
actor4_call_18_sentence_14.wav,1
actor2_call_26_sentence_9.wav,0
actor1_call_9_sentence_5.wav,0
actor1_call_9_sentence_11.wav,0
actor4_call_22_sentence_3.wav,0
actor2_call_27_sentence_30.wav,0
actor3_call_43_sentence_5.wav,0
actor1_call_7_sentence_20.wav,1
actor2_call_27_sentence_29.wav,0
actor1_call_3_sentence_16.wav,1
actor1_call_7_sentence_16.wav,1
actor2_call_26_sentence_27.wav,0
actor1_call_10_sentence_6.wav,0
actor4_call_25_sentence_5.wav,1
actor3_call_40_sentence_15.wav,0
actor2_call_27_sentence_2.wav,0
actor1_call_14_sentence_15.wav,1
actor2_call_35_sentence_36.wav,1
actor2_call_28_sentence_28.wav,1
actor1_call_11_sentence_9.wav,0
actor1_call_3_sentence_13.wav,1
actor2_call_35_sentence_9.wav,1
actor4_call_16_sentence_29.wav,1
actor3_call_42_sentence_29.wav,0
actor1_call_10_sentence_2.wav,0
actor4_call_16_sentence_18.wav,1
actor2_call_30_sentence_14.wav,1
actor1_call_3_sentence_4.wav,0
actor1_call_7_sentence_10.wav,1
actor2_call_28_sentence_8.wav,0
actor4_call_17_sentence_8.wav,0
actor1_call_9_sentence_8.wav,1
actor2_call_30_sentence_31.wav,0
actor3_call_43_sentence_20.wav,0
actor2_call_33_sentence_1.wav,0
actor2_call_28_sentence_22.wav,1
actor1_call_3_sentence_3.wav,0
actor4_call_16_sentence_28.wav,1
actor1_call_4_sentence_23.wav,1
actor3_call_40_sentence_9.wav,1
actor1_call_15_sentence_7.wav,0
actor1_call_5_sentence_4.wav,1
actor1_call_15_sentence_2.wav,0
actor4_call_22_sentence_5.wav,1
actor1_call_4_sentence_26.wav,1
actor4_call_21_sentence_7.wav,0
actor2_call_26_sentence_7.wav,0
actor3_call_43_sentence_9.wav,1
actor4_call_20_sentence_21.wav,1
actor4_call_18_sentence_1.wav,0
actor4_call_23_sentence_27.wav,0
actor2_call_32_sentence_5.wav,0
